adult,age group,condition,custom_label_1,custom_label_2,gender,id,is_bundle,mpn,product_brand,product_category,product_currency,product_description,product_gtin,product_id,product_image,product_instock,product_name,product_price,product_size,product_type,product_url,short_title,unit_pricing_measure,custom_label_3,custom_label_0,product_sale_price,parent_category,subcategory,child_category
False,adult,new,STANDARD PRODUCT,Lavanda,female,15LM300L11,False,LO15LM300L11,L'Occitane en Provence,2592,EUR,"Enriched with honey and shea butter, lavender moisturizing lotion softens, protects and delicately perfumes the hands. It is quickly absorbed to restore the epidermis that suffers from the harshness of water.",3253581207017.0,15LM300L11,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw852fcd56/large/15LM300L11.jpg?sw=1200&sh=1200&sfrm=png,in stock,Loción Hidratante De Lavanda Para Manos 300ml - L'Occitane en Provence,29.0,300 ml,Manos>Crema de manos,https://es.loccitane.com/locion-hidratante-de-lavanda-para-manos-15LM300L11.html,Lavender Moisturizing Hand Lotion,300ml,,SALES,23.2,Hands,not available,Hand cream
False,adult,new,Travel Size,Lavanda,female,15MA030L21,False,LO15MA030L21,L'Occitane en Provence,2592,EUR,"Lavender hand cream with its creamy texture, enriched with shea butter, helps to gently nourish the hands and pleasantly perfumes them.",3253581760895.0,15MA030L21,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwdcd52d71/large/15MA030L21.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema de Manos Lavanda 30ml - L'Occitane en Provence,8.5,30 ml,Manos>Crema de manos,https://es.loccitane.com/crema-de-manos-lavanda-15MA030L21.html,Lavender Hand Cream,30ml,,,,Hands,not available,Hand cream
False,adult,new,STANDARD PRODUCT,Verbena,female,15MA030VA5,False,LO15MA030VA5,L'Occitane en Provence,2592,EUR,"Ultra fresh and light, this Citrus Verbena Hand Cream Gel melts on the skin and contributes to its hydration. It leaves the skin delicately perfumed with the fragrance of organic verbena from Provence and sunny citrus fruits.",3253581348130.0,15MA030VA5,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw81f5016f/large/15MA030VA5.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel Crema de Manos Verbena Cítricos 30ml - L'Occitane en Provence,8.5,30 ml,Manos>Crema de manos,https://es.loccitane.com/gel-crema-de-manos-verbena-citricos-15MA030VA5.html,Citrus Verbena Hand Cream Gel,30ml,,,,Hands,not available,Hand cream
False,adult,new,STANDARD PRODUCT,Verbena,female,15MA030VB3,False,LO15MA030VB3,L'Occitane en Provence,2592,EUR,"This Verbena Hand Cream is instantly absorbed. It moisturizes the hands creating a sensation of freshness and leaves a velvety anti-perspiration finish. Enriched with organic verbena extract and tapioca powder, it reduces the sensations of sweating and swelling of the hands. Used daily, it leaves hands soft, fresh and delicately perfumed.",3253581264102.0,15MA030VB3,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwcf82177e/large/15MA030VB3.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema de Manos Frescor Verbena 30ml - L'Occitane en Provence,8.5,30 ml,Manos>Crema de manos,https://es.loccitane.com/crema-de-manos-frescor-verbena-15MA030VB3.html,Verbena Freshness Hand Cream,30ml,,,,Hands,not available,Hand cream
False,adult,new,Travel Size,Verbena,female,15MA030VBL22,False,LO15MA030VBL22,L'Occitane en Provence,2915,EUR,"This unique 2-in-1 hand cream combines the freshness of a gel with the hydration of a cream. Ultra fresh and light, this Citrus Verbena Hand Cream Gel melts on the skin and contributes to its hydration. It leaves the skin delicately perfumed with the fragrance of organic verbena from Provence and sunny citrus fruits. Enriched with organic verbena extract from Provence,",3253581759455.0,15MA030VBL22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwcdaa956b/large/15MA030VBL22.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel Crema de Manos Verbena 30ml - L'Occitane en Provence,9.0,30 ml,REBAJAS>Productos con descuento,https://es.loccitane.com/gel-crema-de-manos-verbena-15MA030VBL22.html,Verbena Hand Cream Gel,30ml,,SALES,5.1,SALE,not available,Discounted Products
False,adult,new,STANDARD PRODUCT,Verbena,female,15MA030VBM8,False,LO15MA030VBM8,L'Occitane en Provence,2592,EUR,This light-textured hand cream gel moisturizes and refreshes the skin while leaving it delicately perfumed with a fresh and aromatic scent.,3253581517581.0,15MA030VBM8,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwf4a498e8/large/15MA030VBM8.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel Crema de Manos Verbena Menta 30ml - L'Occitane en Provence,8.5,30 ml,Manos>Crema de manos,https://es.loccitane.com/gel-crema-de-manos-verbena-menta-15MA030VBM8.html,Verbena Mint Hand Cream Gel,30ml,,,,Hands,not available,Hand cream
False,adult,new,STANDARD PRODUCT,Lavanda,female,15MA075L20,False,LO15MA075L20,L'Occitane en Provence,2592,EUR,"Lavender hand cream with an unctuous texture and enriched with shea butter helps nourish hands gently and perfumes them pleasantly.One cream sold every 2 seconds in the world.Year 2020, quantities calculated including all formats except 10ml.",3253581749289.0,15MA075L20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwb793a1dc/large/15MA075L20_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema De Manos Lavanda 75ml - L'Occitane en Provence,19.0,75 ml,Manos>Crema de manos,https://es.loccitane.com/crema-de-manos-lavanda-15MA075L20.html,Lavender Hand Cream,75ml,,,,Hands,not available,Hand cream
False,adult,new,STANDARD PRODUCT,Lavanda,female,15MA075LM22,False,LO15MA075LM22,L'Occitane en Provence,2915,EUR,"Enriched with lavender essential oil, shea butter and hemp CBD (cannabidiol), this rich cream, formulated with 96% natural ingredients, moisturizes the skin of hands and feet. Enjoy softer, more comfortable skin. Its relaxing fragrance helps you enjoy a moment of well-being.",3253581760055.0,15MA075LM22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwc3206bb5/large/15MA075LM22_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema Relajante de Manos y Pies 50ml - L'Occitane en Provence,19.0,50 ml,REBAJAS>Productos con descuento,https://es.loccitane.com/crema-relajante-de-manos-y-pies-15MA075LM22.html,Relaxing Hand and Foot Cream,50ml,,SALES,15.2,SALE,not available,Discounted Products
False,adult,new,STANDARD PRODUCT,Verbena,female,15MA075VB4,False,LO15MA075VB4,L'Occitane en Provence,2592,EUR,"This cream gel with organic verbena extracts from Provence moisturizes and refreshes, leaving a powdery finish. Enriched with peppermint and thyme essential oils, known for their purifying and refreshing properties, it penetrates instantly and leaves hands soft and delicately scented.",3253581306239.0,15MA075VB4,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw9d137749/large/15MA075VB4.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema de Manos Verbena 75ml - L'Occitane en Provence,19.0,75 ml,Manos>Crema de manos,https://es.loccitane.com/crema-de-manos-verbena-15MA075VB4.html,Verbena Hand Cream,75ml,,,,Hands,not available,Hand cream
False,adult,new,STANDARD PRODUCT,Lavanda,female,15MO100LM22,False,LO15MO100LM22,L'Occitane en Provence,6104,EUR,"Enriched with lavender essential oil and hemp CBD (cannabidiol), this massage oil, formulated with 98% natural ingredients, helps nourish and bring a feeling of softness and well-being to your skin. Enjoy a moment of well-being with its relaxing fragrance.",3253581760093.0,15MO100LM22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw890028a4/large/15MO100LM22_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Aceite de Masaje Relajante 100ml - L'Occitane en Provence,30.0,100 ml,Cuerpo>Aceite de cuerpo,https://es.loccitane.com/aceite-de-masaje-relajante-15MO100LM22.html,Relaxing Massage Oil,100ml,,,,Body,not available,Body oil
False,adult,new,REFILL,Lavanda,female,15RB500L17,False,LO15RB500L17,L'Occitane en Provence,2522,EUR,"An economical and ecological eco-recharge of Lavender Foaming Bath, good for your skin and for the environment, this unctuous foaming bath, with an enveloping lavender fragrance, offers an olfactory evasion of Provence as well as a moment of relaxation and softness. Leaves the skin soft and perfumed with the delicate fragrance of lavender. Pour a small amount into water and let it lather abundantly. A symbol of Provence, lavender is an iconic flower whose aromatic fragrance relaxes and offers a sense of well-being. The essential oil of this Lavender Foaming Bath is an oil from Haute Provence PDO. An appellation of origin granted only to the purest qualities of essential oils from Haute Provence, distilled in the traditional way from the fine lavender that grows at an altitude of over 800 meters in a limited geographical area. This fragile flower whose preservation is actively supported by L'OCCITANE. nicknamed ""blue gold"", lavender is the fragrant soul of Provence, of dry sheets in the sun, of the warmth of summer days, and perfumes the bathroom with an aromatic and authentic aroma.",3253581499078.0,15RB500L17,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwa3453c34/large/15RB500L17.jpg?sw=1200&sh=1200&sfrm=png,in stock,Ecorrecarga Baño Espumoso Lavanda 500ml - L'Occitane en Provence,25.0,500 ml,Cuerpo>Baño Espumoso,https://es.loccitane.com/ecorrecarga-bano-espumoso-lavanda-15RB500L17.html,Lavender Foaming Bath Ecorrecharger,500ml,,,,Body,not available,Foaming Bath
False,adult,new,REFILL,Verbena,female,15RC500VB21,False,LO15RC500VB21,L'Occitane en Provence,Cuerpo>Ecorrecargas de cuerpo,EUR,"Enriched with organic verbena extract from Provence, the shower gel gently cleanses the skin, leaving it scented with a fresh and lemony fragrance.",3253581718728.0,15RC500VB21,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw1d7a2b57/large/15RC500VB21.jpg?sw=1200&sh=1200&sfrm=png,in stock,Ecorrecarga Gel Ducha Verbena 500 ml - L'Occitane en Provence,24.5,500 ml,Cuerpo>Ecorrecargas de cuerpo,https://es.loccitane.com/ecorrecarga-gel-ducha-verbena-500-ml-15RC500VB21.html,Verbena Shower Gel 500 ml,500ml,Best Seller,,,Body,not available,Eco-recharges de cuerpo
False,adult,new,Refill,Lavanda,female,15RG500L14,False,LO15RG500L14,L'Occitane en Provence,2503,EUR,"Lavender from Haute Provence PDO. With purifying properties, this cleansing gel leaves hands clean, fresh and pleasantly scented. Now available in eco-refill format. Protected Designation of Origin.",3253581308073.0,15RG500L14,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw1a298c6a/large/15RG500L14.jpg?sw=1200&sh=1200&sfrm=png,in stock,Ecorrecarga Gel Manos Lavanda 500ml - L'Occitane en Provence,21.0,500 ml,Manos>Jabón de manos,https://es.loccitane.com/ecorrecarga-gel-manos-lavanda-15RG500L14.html,Lavender Hand Gel Hand Refill,500ml,Best Seller,SALES,14.7,Hands,not available,Hand Soap
False,adult,new,REFILL,Verbena,female,15RG500VA20,False,LO15RG500VA20,L'Occitane en Provence,2747,EUR,The shower gel has an invigorating effect thanks to the Sicilian lemon essential oil. Organic verbena extract from Corsica soothes the skin while grapefruit extract is energizing. Foaming base 100% vegetable origin.,3253581717592.0,15RG500VA20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw10001fce/large/15RG500VA20.jpg?sw=1200&sh=1200&sfrm=png,in stock,Ecorrecarga Gel de Ducha Verbena Cítricos 500 ml - L'Occitane en Provence,24.5,500 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/ecorrecarga-gel-de-ducha-verbena-citricos-500-ml-15RG500VA20.html,Ecorrecarga Citrus Verbena Shower Gel 500 ml,500ml,Best Seller,,,Body,not available,Shower gel
False,adult,new,STANDARD PRODUCT,Verbena,female,15SA075VB21,False,LO15SA075VB21,L'Occitane en Provence,6104,EUR,"Enriched with organic Verbena extract from Provence, this soap cleanses and perfumes the skin with its citrus scent.",3253581718681.0,15SA075VB21,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw0bea3be2/large/15SA075VB21.jpg?sw=1200&sh=1200&sfrm=png,in stock,Jabón de Hojas de Verbena 75g - L'Occitane en Provence,6.0,75 g,Cuerpo>Jabón Sólido,https://es.loccitane.com/jabon-de-hojas-de-verbena-15SA075VB21.html,Verbena Leaf Soap,75g,,,,Body,not available,Solid Soap
False,adult,new,STANDARD PRODUCT,Verbena,female,15SH250VA20,False,LO15SH250VA20,L'Occitane en Provence,Cabello>Champús,EUR,"This Citrus Verbena Fresh Shampoo provides a sensation of freshness on the scalp giving body, shine and suppleness to the hair. It delicately perfumes the hair with the fragrance of organic verbena from Provence and sunny citrus fruits.",3253581717608.0,15SH250VA20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwe6e9b5da/large/15SH250VA20_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Champú Fresco Verbena Cítricos 250 ml - L'Occitane en Provence,18.0,250 ml,Cabello>Champús,https://es.loccitane.com/champu-fresco-verbena-citricos-250-ml-15SH250VA20.html,Citrus Verbena Fresh Shampoo 250 ml,250ml,,,,Hair,not available,Shampoos
False,adult,new,BIG SIZE,Verbena,female,15SH500VB3,False,LO15SH500VB3,L'Occitane en Provence,Cabello>Champús,EUR,"Enriched with organic verbena extract from Provence, this shampoo gently cleanses the hair while respecting the scalp. Leaves hair fresh and pleasantly scented with a sparkling citrus fragrance.",3253581264195.0,15SH500VB3,,in stock,Champú Verbena 500ml - L'Occitane en Provence,36.0,500 ml,Cabello>Champús,https://es.loccitane.com/champu-verbena-15SH500VB3.html,Verbena Shampoo,500ml,,SALES,23.1,Hair,not available,Shampoos
False,adult,new,STANDARD PRODUCT,Lavanda,female,15SS150L20,False,LO15SS150L20,L'Occitane en Provence,3208,EUR,"This body soap relaxes, cleanses and exfoliates all dead cells thanks to lavender flowers and almond bark powder. The skin is clean, soft and silky. Its fragrance enriched with Lavender essential oil from Haute Provence PDO offers a feeling of serenity during the shower.protected designation of origin.",3253581661857.0,15SS150L20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw7c52664d/large/15SS150L20.jpg?sw=1200&sh=1200&sfrm=png,in stock,Jabón Exfoliante de Cuerpo Lavanda 150g - L'Occitane en Provence,10.0,150 g,Cuerpo>Todos los cuidados de cuerpo,https://es.loccitane.com/jabon-exfoliante-de-cuerpo-lavanda-15SS150L20.html,Lavender Exfoliating Body Wash,150g,,,,Body,not available,All body care products
False,adult,new,STANDARD PRODUCT,Aromacología,female,17AF100G20,False,LO17AF100G20,L'Occitane en Provence,8452,EUR,"Formulated without silicone, this 3-in-1 serum with a creamy texture repairs damaged hair without weighing it down.24CONTROLLED Frizz CONTROLLED THICKENING24HEAT PROTECTION UP TO 230WHITE AND SOFT HAIRThis creamy serum enriched with essential oils of Angelica, Ylang ylang, Sweet Orange, Lavender and Geranium with extracts of Sunflower, Jojoba and Oats for reinforced effectiveness.Enriched with 100% natural essential oils.Instrumental test carried out with the Anti-Frizz Serum Intense Repair compared to a neutral shampoo. Instrumental test carried out with the Anti-Frizz Serum Intense Repair compared to a straightening iron.",3253581679517.0,17AF100G20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw01c9dd61/large/17AF100G20.jpg?sw=1200&sh=1200&sfrm=png,in stock,Sérum Antiencrespamiento Reparación Intensa 100ml - L'Occitane en Provence,24.0,100 ml,Cabello>Productos de peinado,https://es.loccitane.com/serum-antiencrespamiento-reparacion-intensa-17AF100G20.html,Anti-Frizz Intense Repair Serum,100ml,,,,Hair,not available,Hair styling products
False,adult,new,STANDARD PRODUCT,Aromacología,female,17AP100E21,False,LO17AP100E21,L'Occitane en Provence,486,EUR,"This anti-pollution mist protects the scalp and hair from external aggressions (fine particles, oxidation, pollen, etc.). Enriched with prebiotics, this mist preserves the natural hydration of the scalp. A natural complex of essential oils and active ingredients for greater effectiveness: - Lavender - Complex of prebiotic sugars - Natural anti-pollution sugars 24 HOUR PROTECTIVE FILM EFFECT .",3253581723333.0,17AP100E21,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw91cbec9b/large/17AP100E21.jpg?sw=1200&sh=1200&sfrm=png,in stock,Bruma Anticontaminación Equilibrio & Suavidad Aromacología 100ml - L'Occitane en Provence,24.0,100 ml,Cabello>Todos los cuidados de cabello,https://es.loccitane.com/bruma-anticontaminacion-equilibrio-y-suavidad-aromacologia-100ml-17AP100E21.html,Aromachologie Balancing & Smoothing Anti-Pollution Mist 100ml,100ml,,,,Hair,not available,All hair care products
